,Unnamed: 0,bnf_code,brand_name,presentation,term,quantity,dose,group,with_calcium_channel_blocker,with_diuretic
1264,1264.0,0205051U0AAAAAA,Trandolapril,Trandolapril_Cap 500mcg,Trandolapril,,,Angiotensin-Converting Enzyme Inhibitors,False,False
1265,1265.0,0205051U0AAABAB,Trandolapril,Trandolapril_Cap 1mg,Trandolapril,,1 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1266,1266.0,0205051U0AAACAC,Trandolapril,Trandolapril_Cap 2mg,Trandolapril,,2 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1267,1267.0,0205051U0AAADAD,Trandolapril,Trandolapril_Cap 500mcg              @gn,Trandolapril,,,Angiotensin-Converting Enzyme Inhibitors,False,False
1268,1268.0,0205051U0AAAEAE,Trandolapril,Trandolapril_Cap 2mg                 @gn,Trandolapril,,2 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1269,1269.0,0205051U0AAAFAF,Trandolapril,Trandolapril_Cap 4mg,Trandolapril,,4 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1270,1270.0,0205051U0AAAGAG,Trandolapril,Trandolapril_Liq Spec 2mg/5ml,Trandolapril,,2 mg/5 ml,Angiotensin-Converting Enzyme Inhibitors,False,False
1271,1271.0,0205051U0BBAAAA,Gopten,Gopten_Cap 500mcg,Trandolapril,,,Angiotensin-Converting Enzyme Inhibitors,False,False
1272,1272.0,0205051U0BBABAB,Gopten,Gopten_Cap 1mg,Trandolapril,,1 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1273,1273.0,0205051U0BBACAC,Gopten,Gopten_Cap 2mg,Trandolapril,,2 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1274,1274.0,0205051U0BBADAF,Gopten,Gopten_Cap 4mg,Trandolapril,,4 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1275,1275.0,0205051U0BCAAAA,Odrik,Odrik_Cap 500mcg,Trandolapril,,,Angiotensin-Converting Enzyme Inhibitors,False,False
1276,1276.0,0205051U0BCABAB,Odrik,Odrik_Cap 1mg,Trandolapril,,1 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1277,1277.0,0205051U0BCACAC,Odrik,Odrik_Cap 2mg,Trandolapril,,2 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1278,1278.0,0205051V0AAAAAA,Trandolapril/Verapamil HCl,Gppe Cap_Tarka,Trandolapril,,,Angiotensin-Converting Enzyme Inhibitors,True,False
1279,1279.0,0205051V0BBAAAA,Tarka,Tarka_Cap,Trandolapril,,,Angiotensin-Converting Enzyme Inhibitors,True,False
1280,1280.0,0205051W0AAAAAA,Imidapril HCl,Imidapril HCl_Tab 10mg,Imidapril Hydrochloride,,10 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1281,1281.0,0205051W0AAABAB,Imidapril HCl,Imidapril HCl_Tab 5mg,Imidapril Hydrochloride,,5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1282,1282.0,0205051W0AAACAC,Imidapril HCl,Imidapril HCl_Tab 20mg,Imidapril Hydrochloride,,20 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1283,1283.0,0205051W0BBAAAA,Tanatril,Tanatril_Tab 10mg,Imidapril Hydrochloride,,10 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1284,1284.0,0205051W0BBABAB,Tanatril,Tanatril_Tab 5mg,Imidapril Hydrochloride,,5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1285,1285.0,0205051W0BBACAC,Tanatril,Tanatril_Tab 20mg,Imidapril Hydrochloride,,20 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1286,1286.0,0205051X0AAAAAA,Benazepril HCl,Benazepril HCl_Tab 5mg,Benazepril Hydrochloride,,5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1287,1287.0,0205051X0BBAAAA,Cibacen,Cibacen_Tab 5mg,Benazepril Hydrochloride,,5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1288,1288.0,0205051Y0AAAAAA,Perindopril Arginine,Perindopril Arginine_Tab 2.5mg,Perindopril,,2.5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1289,1289.0,0205051Y0AAABAB,Perindopril Arginine,Perindopril Arginine_Tab 5mg,Perindopril,,5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1290,1290.0,0205051Y0AAACAC,Perindopril Arginine,Perindopril Arginine_Tab 10mg,Perindopril,,10 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1291,1291.0,0205051Y0BBAAAA,Coversyl Arginine,Coversyl Arginine_Tab 2.5mg,Perindopril,,2.5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1292,1292.0,0205051Y0BBABAB,Coversyl Arginine,Coversyl Arginine_Tab 5mg,Perindopril,,5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1293,1293.0,0205051Y0BBACAC,Coversyl Arginine,Coversyl Arginine_Tab 10mg,Perindopril,,10 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1294,1294.0,0205051Z0AAAAAA,Perindopril Arginine/Indapamide,Perindopril Argin/Indapam_Tab 5mg/1.25mg,Perindopril,,5 mg,Angiotensin-Converting Enzyme Inhibitors,False,True
1295,1295.0,0205051Z0BBAAAA,Coversyl Arginine Plus,Coversyl Arginine Plus_Tab,Perindopril,,,Angiotensin-Converting Enzyme Inhibitors,False,True
1296,1296.0,0205052A0AAAAAA,Irbesartan/Hydchloroth,Irbesartan/Hydchloroth_Tab 150mg/12.5mg,Irbesartan,,150 mg,Angiotensin-II Receptor Antagonists,False,True
1297,1297.0,0205052A0AAABAB,Irbesartan/Hydchloroth,Irbesartan/Hydchloroth_Tab 300mg/12.5mg,Irbesartan,,300 mg,Angiotensin-II Receptor Antagonists,False,True
1298,1298.0,0205052A0AAACAC,Irbesartan/Hydchloroth,Irbesartan/Hydchloroth_Tab 300mg/25mg,Irbesartan,,300 mg,Angiotensin-II Receptor Antagonists,False,True
1299,1299.0,0205052A0BBAAAA,CoAprovel,CoAprovel_Tab 150mg/12.5mg,Irbesartan,,150 mg,Angiotensin-II Receptor Antagonists,False,True
1300,1300.0,0205052A0BBABAB,CoAprovel,CoAprovel_Tab 300mg/12.5mg,Irbesartan,,300 mg,Angiotensin-II Receptor Antagonists,False,True
1301,1301.0,0205052A0BBACAC,CoAprovel,CoAprovel_Tab 300mg/25mg,Irbesartan,,300 mg,Angiotensin-II Receptor Antagonists,False,True
1302,1302.0,0205052ABAAAAAA,Olmesartan Medoxomil/Amlodipine,Olmesartan Medox/Amlodipine_Tab 20mg/5mg,Olmesartan,,20 mg,Angiotensin-II Receptor Antagonists,True,False
1303,1303.0,0205052ABAAABAB,Olmesartan Medoxomil/Amlodipine,Olmesartan Medox/Amlodipine_Tab 40mg/5mg,Olmesartan,,40 mg,Angiotensin-II Receptor Antagonists,True,False
1304,1304.0,0205052ABAAACAC,Olmesartan Medoxomil/Amlodipine,Olmesartan Medox/Amlodipine_Tab40mg/10mg,Olmesartan,,40 mg,Angiotensin-II Receptor Antagonists,True,False
1305,1305.0,0205052ABBBAAAA,Sevikar,Sevikar_Tab 20mg/5mg,Olmesartan,,20 mg,Angiotensin-II Receptor Antagonists,True,False
1306,1306.0,0205052ABBBABAB,Sevikar,Sevikar_Tab 40mg/5mg,Olmesartan,,40 mg,Angiotensin-II Receptor Antagonists,True,False
1307,1307.0,0205052ABBBACAC,Sevikar,Sevikar_Tab 40mg/10mg,Olmesartan,,40 mg,Angiotensin-II Receptor Antagonists,True,False
1308,1308.0,0205052ACAAAAAA,Olmesartan Medox/Amlodipine/Hydchloroth,Olmesartan/Amlodipine/Hydchloroth_Tab,Olmesartan,,,Angiotensin-II Receptor Antagonists,True,True
1309,1309.0,0205052ACAAABAB,Olmesartan Medox/Amlodipine/Hydchloroth,Olmesartan/Amlodipine/Hydchloroth_Tab,Olmesartan,,,Angiotensin-II Receptor Antagonists,True,True
1310,1310.0,0205052ACAAACAC,Olmesartan Medox/Amlodipine/Hydchloroth,Olmesartan/Amlodipine/Hydchloroth_Tab,Olmesartan,,,Angiotensin-II Receptor Antagonists,True,True
1311,1311.0,0205052ACAAADAD,Olmesartan Medox/Amlodipine/Hydchloroth,Olmesartan/Amlodipine/Hydchloroth_Tab,Olmesartan,,,Angiotensin-II Receptor Antagonists,True,True
1312,1312.0,0205052ACAAAEAE,Olmesartan Medox/Amlodipine/Hydchloroth,Olmesartan/Amlodipine/Hydchloroth_Tab,Olmesartan,,,Angiotensin-II Receptor Antagonists,True,True
1313,1313.0,0205052ACBBAAAA,Sevikar HCT,Sevikar HCT_Tab 20mg/5mg/12.5mg,Olmesartan,,20 mg,Angiotensin-II Receptor Antagonists,True,True
1314,1314.0,0205052ACBBABAB,Sevikar HCT,Sevikar HCT_Tab 40mg/5mg/12.5mg,Olmesartan,,40 mg,Angiotensin-II Receptor Antagonists,True,True
1315,1315.0,0205052ACBBACAC,Sevikar HCT,Sevikar HCT_Tab 40mg/10mg/12.5mg,Olmesartan,,40 mg,Angiotensin-II Receptor Antagonists,True,True
1316,1316.0,0205052ACBBADAD,Sevikar HCT,Sevikar HCT_Tab 40mg/5mg/25mg,Olmesartan,,40 mg,Angiotensin-II Receptor Antagonists,True,True
1317,1317.0,0205052ACBBAEAE,Sevikar HCT,Sevikar HCT_Tab 40mg/10mg/25mg,Olmesartan,,40 mg,Angiotensin-II Receptor Antagonists,True,True
1318,1318.0,0205052ADAAAAAA,Azilsartan Medoxomil,Azilsartan Medoxomil_Tab 20mg,Azilsartan Medoxomil,,20 mg,Angiotensin-II Receptor Antagonists,False,False
1319,1319.0,0205052ADAAABAB,Azilsartan Medoxomil,Azilsartan Medoxomil_Tab 40mg,Azilsartan Medoxomil,,40 mg,Angiotensin-II Receptor Antagonists,False,False
1320,1320.0,0205052ADAAACAC,Azilsartan Medoxomil,Azilsartan Medoxomil_Tab 80mg,Azilsartan Medoxomil,,80 mg,Angiotensin-II Receptor Antagonists,False,False
1321,1321.0,0205052ADBBAAAA,Edarbi,Edarbi_Tab 20mg,Azilsartan Medoxomil,,20 mg,Angiotensin-II Receptor Antagonists,False,False
1322,1322.0,0205052ADBBABAB,Edarbi,Edarbi_Tab 40mg,Azilsartan Medoxomil,,40 mg,Angiotensin-II Receptor Antagonists,False,False
1323,1323.0,0205052ADBBACAC,Edarbi,Edarbi_Tab 80mg,Azilsartan Medoxomil,,80 mg,Angiotensin-II Receptor Antagonists,False,False
1324,1324.0,0205052AEAAAAAA,Sacubitril/Valsartan,Sacubitril/Valsartan_Tab 49mg/51mg,Sacubitril/Valsartan,,49 mg,Angiotensin-II Receptor Antagonists,False,False
1325,1325.0,0205052AEAAABAB,Sacubitril/Valsartan,Sacubitril/Valsartan_Tab 97mg/103mg,Sacubitril/Valsartan,,97 mg,Angiotensin-II Receptor Antagonists,False,False
1326,1326.0,0205052AEAAACAC,Sacubitril/Valsartan,Sacubitril/Valsartan_Tab 24mg/26mg,Sacubitril/Valsartan,,24 mg,Angiotensin-II Receptor Antagonists,False,False
1327,1327.0,0205052AEBBAAAA,Entresto,Entresto_Tab 49mg/51mg,Sacubitril/Valsartan,,49 mg,Angiotensin-II Receptor Antagonists,False,False
1328,1328.0,0205052AEBBABAB,Entresto,Entresto_Tab 97mg/103mg,Sacubitril/Valsartan,,97 mg,Angiotensin-II Receptor Antagonists,False,False
1329,1329.0,0205052AEBBACAC,Entresto,Entresto_Tab 24mg/26mg,Sacubitril/Valsartan,,24 mg,Angiotensin-II Receptor Antagonists,False,False
1330,1330.0,0205052B0AAAAAA,Olmesartan Medoxomil,Olmesartan Medoxomil_Tab 10mg,Olmesartan,,10 mg,Angiotensin-II Receptor Antagonists,False,False
1331,1331.0,0205052B0AAABAB,Olmesartan Medoxomil,Olmesartan Medoxomil_Tab 20mg,Olmesartan,,20 mg,Angiotensin-II Receptor Antagonists,False,False
1332,1332.0,0205052B0AAACAC,Olmesartan Medoxomil,Olmesartan Medoxomil_Tab 40mg,Olmesartan,,40 mg,Angiotensin-II Receptor Antagonists,False,False
1333,1333.0,0205052B0AAADAD,Olmesartan Medoxomil,Olmesartan Medoxomil_Liq Spec 10mg/5ml,Olmesartan,,10 mg/5 ml,Angiotensin-II Receptor Antagonists,False,False
1334,1334.0,0205052B0BBAAAA,Olmetec,Olmetec_Tab 10mg,Olmesartan,,10 mg,Angiotensin-II Receptor Antagonists,False,False
1335,1335.0,0205052B0BBABAB,Olmetec,Olmetec_Tab 20mg,Olmesartan,,20 mg,Angiotensin-II Receptor Antagonists,False,False
1336,1336.0,0205052B0BBACAC,Olmetec,Olmetec_Tab 40mg,Olmesartan,,40 mg,Angiotensin-II Receptor Antagonists,False,False
1337,1337.0,0205052C0AAAAAA,Candesartan Cilexetil,Candesartan Cilexetil_Tab 2mg,Candesartan Cilexetil,,2 mg,Angiotensin-II Receptor Antagonists,False,False
1338,1338.0,0205052C0AAABAB,Candesartan Cilexetil,Candesartan Cilexetil_Tab 4mg,Candesartan Cilexetil,,4 mg,Angiotensin-II Receptor Antagonists,False,False
1339,1339.0,0205052C0AAACAC,Candesartan Cilexetil,Candesartan Cilexetil_Tab 8mg,Candesartan Cilexetil,,8 mg,Angiotensin-II Receptor Antagonists,False,False
1340,1340.0,0205052C0AAADAD,Candesartan Cilexetil,Candesartan Cilexetil_Tab 16mg,Candesartan Cilexetil,,16 mg,Angiotensin-II Receptor Antagonists,False,False
1341,1341.0,0205052C0AAAEAE,Candesartan Cilexetil,Candesartan Cilexetil_Tab 16mg       @gn,Candesartan Cilexetil,,16 mg,Angiotensin-II Receptor Antagonists,False,False
1342,1342.0,0205052C0AAAFAF,Candesartan Cilexetil,Candesartan Cilexetil_Tab 4mg        @gn,Candesartan Cilexetil,,4 mg,Angiotensin-II Receptor Antagonists,False,False
1343,1343.0,0205052C0AAAGAG,Candesartan Cilexetil,Candesartan Cilexetil_Tab 8mg        @gn,Candesartan Cilexetil,,8 mg,Angiotensin-II Receptor Antagonists,False,False
1344,1344.0,0205052C0AAAHAH,Candesartan Cilexetil,Candesartan Cilexetil_Tab 32mg,Candesartan Cilexetil,,32 mg,Angiotensin-II Receptor Antagonists,False,False
1345,1345.0,0205052C0AAAIAI,Candesartan Cilexetil,Candesartan Cilexetil_Liq Spec 4mg/5ml,Candesartan Cilexetil,,4 mg/5 ml,Angiotensin-II Receptor Antagonists,False,False
1346,1346.0,0205052C0AAAJAJ,Candesartan Cilexetil,Candesartan Cilexetil_Liq Spec 8mg/5ml,Candesartan Cilexetil,,8 mg/5 ml,Angiotensin-II Receptor Antagonists,False,False
1347,1347.0,0205052C0BBAAAA,Amias,Amias_Tab 2mg,Candesartan Cilexetil,,2 mg,Angiotensin-II Receptor Antagonists,False,False
1348,1348.0,0205052C0BBABAB,Amias,Amias_Tab 4mg,Candesartan Cilexetil,,4 mg,Angiotensin-II Receptor Antagonists,False,False
1349,1349.0,0205052C0BBACAC,Amias,Amias_Tab 8mg,Candesartan Cilexetil,,8 mg,Angiotensin-II Receptor Antagonists,False,False
1350,1350.0,0205052C0BBADAD,Amias,Amias_Tab 16mg,Candesartan Cilexetil,,16 mg,Angiotensin-II Receptor Antagonists,False,False
1351,1351.0,0205052C0BBAEAH,Amias,Amias_Tab 32mg,Candesartan Cilexetil,,32 mg,Angiotensin-II Receptor Antagonists,False,False
1352,1352.0,0205052C0BCAAAB,Atacand,Atacand_Tab 4mg,Candesartan Cilexetil,,4 mg,Angiotensin-II Receptor Antagonists,False,False
1353,1353.0,0205052C0BCABAC,Atacand,Atacand_Tab 8mg,Candesartan Cilexetil,,8 mg,Angiotensin-II Receptor Antagonists,False,False
1354,1354.0,0205052C0BCACAD,Atacand,Atacand_Tab 16mg,Candesartan Cilexetil,,16 mg,Angiotensin-II Receptor Antagonists,False,False
1355,1355.0,0205052C0BDAAAD,Ratacand,Ratacand_Tab 16mg,Candesartan Cilexetil,,16 mg,Angiotensin-II Receptor Antagonists,False,False
1356,1356.0,0205052C0BDABAC,Ratacand,Ratacand_Tab 8mg,Candesartan Cilexetil,,8 mg,Angiotensin-II Receptor Antagonists,False,False
1357,1357.0,0205052C0BDACAB,Ratacand,Ratacand_Tab 4mg,Candesartan Cilexetil,,4 mg,Angiotensin-II Receptor Antagonists,False,False
1358,1358.0,0205052I0AAAAAA,Irbesartan,Irbesartan_Tab 75mg,Irbesartan,,75 mg,Angiotensin-II Receptor Antagonists,False,False
1359,1359.0,0205052I0AAABAB,Irbesartan,Irbesartan_Tab 150mg,Irbesartan,,150 mg,Angiotensin-II Receptor Antagonists,False,False
1360,1360.0,0205052I0AAACAC,Irbesartan,Irbesartan_Tab 300mg,Irbesartan,,300 mg,Angiotensin-II Receptor Antagonists,False,False
1361,1361.0,0205052I0AAADAD,Irbesartan,Irbesartan_Tab 150mg                 @gn,Irbesartan,,150 mg,Angiotensin-II Receptor Antagonists,False,False
1362,1362.0,0205052I0AAAEAE,Irbesartan,Irbesartan_Tab 300mg                 @gn,Irbesartan,,300 mg,Angiotensin-II Receptor Antagonists,False,False
1363,1363.0,0205052I0AAAFAF,Irbesartan,Irbesartan_Liq Spec 150mg/5ml,Irbesartan,,150 mg/5 ml,Angiotensin-II Receptor Antagonists,False,False
1364,1364.0,0205052I0AAAGAG,Irbesartan,Irbesartan_Liq Spec 300mg/5ml,Irbesartan,,300 mg/5 ml,Angiotensin-II Receptor Antagonists,False,False
1365,1365.0,0205052I0AAAHAH,Irbesartan,Irbesartan_Liq Spec 75mg/5ml,Irbesartan,,75 mg/5 ml,Angiotensin-II Receptor Antagonists,False,False
1366,1366.0,0205052I0AAAIAI,Irbesartan,Irbesartan_Pdr Sach 300mg,Irbesartan,,300 mg,Angiotensin-II Receptor Antagonists,False,False
1367,1367.0,0205052I0AAAJAJ,Irbesartan,Irbesartan_Oral Pdr Sach 20mg,Irbesartan,,20 mg,Angiotensin-II Receptor Antagonists,False,False
1368,1368.0,0205052I0AAAKAK,Irbesartan,Irbesartan_Oral Pdr Sach 30mg,Irbesartan,,30 mg,Angiotensin-II Receptor Antagonists,False,False
1369,1369.0,0205052I0AAALAL,Irbesartan,Irbesartan_Oral Pdr Sach 37.5mg,Irbesartan,,37.5 mg,Angiotensin-II Receptor Antagonists,False,False
1370,1370.0,0205052I0BBAAAA,Aprovel,Aprovel_Tab 75mg,Irbesartan,,75 mg,Angiotensin-II Receptor Antagonists,False,False
1371,1371.0,0205052I0BBABAB,Aprovel,Aprovel_Tab 150mg,Irbesartan,,150 mg,Angiotensin-II Receptor Antagonists,False,False
1372,1372.0,0205052I0BBACAC,Aprovel,Aprovel_Tab 300mg,Irbesartan,,300 mg,Angiotensin-II Receptor Antagonists,False,False
1373,1373.0,0205052I0BCAAAA,Karvea,Karvea_Tab 75mg,Irbesartan,,75 mg,Angiotensin-II Receptor Antagonists,False,False
1374,1374.0,0205052I0BCABAB,Karvea,Karvea_Tab 150mg,Irbesartan,,150 mg,Angiotensin-II Receptor Antagonists,False,False
1375,1375.0,0205052I0BCACAC,Karvea,Karvea_Tab 300mg,Irbesartan,,300 mg,Angiotensin-II Receptor Antagonists,False,False
1376,1376.0,0205052I0BDAAAA,Sabervel,Sabervel_Tab 75mg,Irbesartan,,75 mg,Angiotensin-II Receptor Antagonists,False,False
1377,1377.0,0205052I0BDABAB,Sabervel,Sabervel_Tab 150mg,Irbesartan,,150 mg,Angiotensin-II Receptor Antagonists,False,False
1378,1378.0,0205052I0BDACAC,Sabervel,Sabervel_Tab 300mg,Irbesartan,,300 mg,Angiotensin-II Receptor Antagonists,False,False
1379,1379.0,0205052I0BEAAAA,Ifirmasta,Ifirmasta_Tab 75mg,Irbesartan,,75 mg,Angiotensin-II Receptor Antagonists,False,False
1380,1380.0,0205052I0BEABAB,Ifirmasta,Ifirmasta_Tab 150mg,Irbesartan,,150 mg,Angiotensin-II Receptor Antagonists,False,False
1381,1381.0,0205052I0BEACAC,Ifirmasta,Ifirmasta_Tab 300mg,Irbesartan,,300 mg,Angiotensin-II Receptor Antagonists,False,False
1382,1382.0,0205052N0AAAAAA,Losartan Pot,Losartan Pot_Tab 25mg,Losartan Potassium,,25 mg,Angiotensin-II Receptor Antagonists,False,False
1383,1383.0,0205052N0AAABAB,Losartan Pot,Losartan Pot_Tab 50mg,Losartan Potassium,,50 mg,Angiotensin-II Receptor Antagonists,False,False
1384,1384.0,0205052N0AAACAC,Losartan Pot,Losartan Pot_Tab 50mg                @gn,Losartan Potassium,,50 mg,Angiotensin-II Receptor Antagonists,False,False
1385,1385.0,0205052N0AAADAD,Losartan Pot,Losartan Pot_Tab 100mg,Losartan Potassium,,100 mg,Angiotensin-II Receptor Antagonists,False,False
1386,1386.0,0205052N0AAAEAE,Losartan Pot,Losartan Pot_Oral Soln 50mg/5ml,Losartan Potassium,,50 mg/5 ml,Angiotensin-II Receptor Antagonists,False,False
1387,1387.0,0205052N0AAAFAF,Losartan Pot,Losartan Pot_Liq Spec 100mg/5ml,Losartan Potassium,,100 mg/5 ml,Angiotensin-II Receptor Antagonists,False,False
1388,1388.0,0205052N0AAAGAG,Losartan Pot,Losartan Pot_Liq Spec 25mg/5ml,Losartan Potassium,,25 mg/5 ml,Angiotensin-II Receptor Antagonists,False,False
1389,1389.0,0205052N0AAAHAH,Losartan Pot,Losartan Pot_Tab 12.5mg,Losartan Potassium,,12.5 mg,Angiotensin-II Receptor Antagonists,False,False
1390,1390.0,0205052N0AAAIAI,Losartan Pot,Losartan Pot_Oral Susp 12.5mg/5ml S/F,Losartan Potassium,,5 mg/5 ml,Angiotensin-II Receptor Antagonists,False,False
1391,1391.0,0205052N0AAAJAJ,Losartan Pot,Losartan Pot_Oral Susp 50mg/5ml,Losartan Potassium,,50 mg/5 ml,Angiotensin-II Receptor Antagonists,False,False
1392,1392.0,0205052N0AAAKAK,Losartan Pot,Losartan Pot_Oral Susp 20mg/5ml,Losartan Potassium,,20 mg/5 ml,Angiotensin-II Receptor Antagonists,False,False
1393,1393.0,0205052N0BBAAAA,Cozaar,Cozaar_Tab 25mg,Losartan Potassium,,25 mg,Angiotensin-II Receptor Antagonists,False,False
1394,1394.0,0205052N0BBABAB,Cozaar,Cozaar_Tab 50mg,Losartan Potassium,,50 mg,Angiotensin-II Receptor Antagonists,False,False
1395,1395.0,0205052N0BBACAD,Cozaar,Cozaar_Tab 100mg,Losartan Potassium,,100 mg,Angiotensin-II Receptor Antagonists,False,False
1396,1396.0,0205052N0BBADAH,Cozaar,Cozaar_Tab 12.5mg,Losartan Potassium,,12.5 mg,Angiotensin-II Receptor Antagonists,False,False
1397,1397.0,0205052N0BBAEAI,Cozaar,Cozaar_Oral Susp 2.5mg/ml,Losartan Potassium,,5 mg/mL,Angiotensin-II Receptor Antagonists,False,False
1398,1398.0,0205052N0BCAAAB,Losaprex,Losaprex_Tab 50mg,Losartan Potassium,,50 mg,Angiotensin-II Receptor Antagonists,False,False
1399,1399.0,0205052P0AAAAAA,Losartan Pot/Hydchloroth,Losartan Pot/Hydchloroth_Tab 50mg/12.5mg,Losartan Potassium,,50 mg,Angiotensin-II Receptor Antagonists,False,True
1400,1400.0,0205052P0AAABAB,Losartan Pot/Hydchloroth,Losartan Pot/Hydchloroth_Tab 100mg/25mg,Losartan Potassium,,100 mg,Angiotensin-II Receptor Antagonists,False,True
1401,1401.0,0205052P0AAACAC,Losartan Pot/Hydchloroth,Losartan Pot/Hydchloroth_Tab 100/12.5mg,Losartan Potassium,,12.5 mg,Angiotensin-II Receptor Antagonists,False,True
1402,1402.0,0205052P0BBAAAA,Cozaar-Comp,Cozaar-Comp_Tab 50mg/12.5mg,Losartan Potassium,,50 mg,Angiotensin-II Receptor Antagonists,False,True
1403,1403.0,0205052P0BBABAB,Cozaar-Comp,Cozaar-Comp_Tab 100mg/25mg,Losartan Potassium,,100 mg,Angiotensin-II Receptor Antagonists,False,True
1404,1404.0,0205052P0BBACAC,Cozaar-Comp,Cozaar-Comp_Tab 100mg/12.5mg,Losartan Potassium,,100 mg,Angiotensin-II Receptor Antagonists,False,True
1405,1405.0,0205052P0BCAAAA,Hyzaar,Hyzaar_Tab,Losartan Potassium,,,Angiotensin-II Receptor Antagonists,False,True
1406,1406.0,0205052Q0AAAAAA,Telmisartan,Telmisartan_Tab 40mg,Telmisartan,,40 mg,Angiotensin-II Receptor Antagonists,False,False
1407,1407.0,0205052Q0AAABAB,Telmisartan,Telmisartan_Tab 80mg,Telmisartan,,80 mg,Angiotensin-II Receptor Antagonists,False,False
1408,1408.0,0205052Q0AAACAC,Telmisartan,Telmisartan_Tab 20mg,Telmisartan,,20 mg,Angiotensin-II Receptor Antagonists,False,False
1409,1409.0,0205052Q0AAADAD,Telmisartan,Telmisartan_Oral Susp 40mg/5ml,Telmisartan,,40 mg/5 ml,Angiotensin-II Receptor Antagonists,False,False
1410,1410.0,0205052Q0BBAAAA,Micardis,Micardis_Tab 40mg,Telmisartan,,40 mg,Angiotensin-II Receptor Antagonists,False,False
1411,1411.0,0205052Q0BBABAB,Micardis,Micardis_Tab 80mg,Telmisartan,,80 mg,Angiotensin-II Receptor Antagonists,False,False
1412,1412.0,0205052Q0BBACAC,Micardis,Micardis_Tab 20mg,Telmisartan,,20 mg,Angiotensin-II Receptor Antagonists,False,False
1413,1413.0,0205052Q0BCAAAA,Tolura,Tolura_Tab 40mg,Telmisartan,,40 mg,Angiotensin-II Receptor Antagonists,False,False
1414,1414.0,0205052Q0BCABAB,Tolura,Tolura_Tab 80mg,Telmisartan,,80 mg,Angiotensin-II Receptor Antagonists,False,False
1415,1415.0,0205052Q0BCACAC,Tolura,Tolura_Tab 20mg,Telmisartan,,20 mg,Angiotensin-II Receptor Antagonists,False,False
1416,1416.0,0205052R0AAAAAA,Telmisartan/Hydchloroth,Telmisartan/Hydchloroth_Tab 40mg/12.5mg,Telmisartan,,40 mg,Angiotensin-II Receptor Antagonists,False,True
1417,1417.0,0205052R0AAABAB,Telmisartan/Hydchloroth,Telmisartan/Hydchloroth_Tab 80mg/12.5mg,Telmisartan,,80 mg,Angiotensin-II Receptor Antagonists,False,True
1418,1418.0,0205052R0AAACAC,Telmisartan/Hydchloroth,Telmisartan/Hydchloroth_Tab 80mg/25mg,Telmisartan,,80 mg,Angiotensin-II Receptor Antagonists,False,True
1419,1419.0,0205052R0BBAAAA,MicardisPlus,MicardisPlus_Tab 40mg/12.5mg,Telmisartan,,40 mg,Angiotensin-II Receptor Antagonists,False,True
1420,1420.0,0205052R0BBABAB,MicardisPlus,MicardisPlus_Tab 80mg/12.5mg,Telmisartan,,80 mg,Angiotensin-II Receptor Antagonists,False,True
1421,1421.0,0205052R0BBACAC,MicardisPlus,MicardisPlus_Tab 80mg/25mg,Telmisartan,,80 mg,Angiotensin-II Receptor Antagonists,False,True
1422,1422.0,0205052R0BCAAAA,Actelsar,Actelsar HCT_Tab 40mg/12.5mg,Telmisartan,,40 mg,Angiotensin-II Receptor Antagonists,False,True
1423,1423.0,0205052R0BCABAB,Actelsar,Actelsar HCT_Tab 80mg/12.5mg,Telmisartan,,80 mg,Angiotensin-II Receptor Antagonists,False,True
1424,1424.0,0205052R0BCACAC,Actelsar,Actelsar HCT_Tab 80mg/25mg,Telmisartan,,80 mg,Angiotensin-II Receptor Antagonists,False,True
1425,1425.0,0205052R0BDAAAA,Tolucombi,Tolucombi_Tab 40mg/12.5mg,Telmisartan,,40 mg,Angiotensin-II Receptor Antagonists,False,True
1426,1426.0,0205052R0BDABAB,Tolucombi,Tolucombi_Tab 80mg/12.5mg,Telmisartan,,80 mg,Angiotensin-II Receptor Antagonists,False,True
