,read_code,brand_name,term_description,term,quantity,dose,group,with_calcium_channel_blocker,with_diuretic
1127,bf2g.,Metalpha,*METALPHA 250mg tablets,Methyldopa,,250 mg,Centrally-Acting Antihypertensive Drugs,False,False
1128,bf2h.,Metalpha,*METALPHA 500mg tablets,Methyldopa,,500 mg,Centrally-Acting Antihypertensive Drugs,False,False
1129,bf2j.,Methyldopa,METHYLDOPA+HYDROCHLOROTHIAZIDE 250mg/15mg tablets,Methyldopa,,250 mg,Centrally-Acting Antihypertensive Drugs,False,True
1130,bf2v.,Methyldopa,METHYLDOPA 250mg/5mL oral mixture,Methyldopa,,250 mg/5 ml,Centrally-Acting Antihypertensive Drugs,False,False
1131,bf2w.,Methyldopa,METHYLDOPATE HYDROCHLORIDE 250mg/5mL injection,Methyldopa,,250 mg/5 ml,Centrally-Acting Antihypertensive Drugs,False,False
1132,bf2z.,Methyldopa,METHYLDOPA 250mg capsules,Methyldopa,,250 mg,Centrally-Acting Antihypertensive Drugs,False,False
1133,bf33.,Decaserpyl,*DECASERPYL 5mg tablets,Reserpine And Rauwolfia Alkaloids,,5 mg,Centrally-Acting Antihypertensive Drugs,False,False
1134,bf34.,Decaserpyl,*DECASERPYL 10mg tablets,Reserpine And Rauwolfia Alkaloids,,10 mg,Centrally-Acting Antihypertensive Drugs,False,False
1135,bf35.,Hypercal,*HYPERCAL 2mg tablets,Reserpine And Rauwolfia Alkaloids,,2 mg,Centrally-Acting Antihypertensive Drugs,False,False
1136,bf36.,Rauwiloid,*RAUWILOID 2mg tablets,Reserpine And Rauwolfia Alkaloids,,2 mg,Centrally-Acting Antihypertensive Drugs,False,False
1137,bf37.,Serpasil,*SERPASIL 100microgram tablets,Reserpine And Rauwolfia Alkaloids,,,Centrally-Acting Antihypertensive Drugs,False,False
1138,bf38.,Serpasil,*SERPASIL 250microgram tablets,Reserpine And Rauwolfia Alkaloids,,,Centrally-Acting Antihypertensive Drugs,False,False
1139,bf39.,Abicol,*ABICOL tablets,Reserpine And Rauwolfia Alkaloids,,,Centrally-Acting Antihypertensive Drugs,False,False
1140,bf3a.,Decaserpyl,*DECASERPYL PLUS tablets,Reserpine And Rauwolfia Alkaloids,,,Centrally-Acting Antihypertensive Drugs,False,False
1141,bf3b.,Rautrax,*RAUTRAX tablets,Reserpine And Rauwolfia Alkaloids,,,Centrally-Acting Antihypertensive Drugs,False,False
1142,bf3c.,Serpasil,*SERPASIL-ESIDREX tablets,Reserpine And Rauwolfia Alkaloids,,,Centrally-Acting Antihypertensive Drugs,False,True
1143,bf4..,Moxonidine,MOXONIDINE,Moxonidine,,,Centrally-Acting Antihypertensive Drugs,False,False
1144,bf41.,Moxonidine,MOXONIDINE 200micrograms tablets,Moxonidine,,,Centrally-Acting Antihypertensive Drugs,False,False
1145,bf42.,Moxonidine,MOXONIDINE 400micrograms tablets,Moxonidine,,,Centrally-Acting Antihypertensive Drugs,False,False
1146,bf43.,Physiotens,PHYSIOTENS 200micrograms tablets,Moxonidine,,,Centrally-Acting Antihypertensive Drugs,False,False
1147,bf44.,Physiotens,PHYSIOTENS 400micrograms tablets,Moxonidine,,,Centrally-Acting Antihypertensive Drugs,False,False
1148,bf45.,Moxonidine,MOXONIDINE 300micrograms tablets,Moxonidine,,,Centrally-Acting Antihypertensive Drugs,False,False
1149,bf46.,Physiotens,PHYSIOTENS 300micrograms tablets,Moxonidine,,,Centrally-Acting Antihypertensive Drugs,False,False
1150,bg1..,Betanidine Sulf,BETANIDINE SULFATE,Betanidine Sulfate,,,Adrenergic Neurone Blocking Drugs,False,False
1151,bg13.,Bendogen,*BENDOGEN 10mg tablets,Betanidine Sulfate,,10 mg,Adrenergic Neurone Blocking Drugs,False,False
1152,bg14.,Bendogen,*BENDOGEN 50mg tablets,Betanidine Sulfate,,50 mg,Adrenergic Neurone Blocking Drugs,False,False
1153,bg15.,Esbatal,*ESBATAL 10mg tablets,Betanidine Sulfate,,10 mg,Adrenergic Neurone Blocking Drugs,False,False
1154,bg16.,Esbatal,*ESBATAL 50mg tablets,Betanidine Sulfate,,50 mg,Adrenergic Neurone Blocking Drugs,False,False
1155,bg21.,Declinax,*DECLINAX 10mg tablets,Debrisoquine Sulfate,,10 mg,Adrenergic Neurone Blocking Drugs,False,False
1156,bg22.,Declinax,*DECLINAX 20mg tablets,Debrisoquine Sulfate,,20 mg,Adrenergic Neurone Blocking Drugs,False,False
1157,bg3..,Guanethidine Monosulfate,GUANETHIDINE MONOSULFATE [ANTIHYPERTENSIVE],Guanethidine Monosulfate,,,Adrenergic Neurone Blocking Drugs,False,False
1158,bh1..,Indoramin,INDORAMIN,Indoramin,,,Alpha-Adrenoceptor Blocking Drugs,False,False
1159,bh11.,Baratol,*BARATOL 25mg tablets,Indoramin,,25 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1160,bh12.,Baratol,*BARATOL 50mg tablets,Indoramin,,50 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1161,bh14.,Indoramin,INDORAMIN 20mg tablets,Indoramin,,20 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1162,bh1y.,Indoramin,INDORAMIN 25mg tablets,Indoramin,,25 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1163,bh1z.,Indoramin,*INDORAMIN 50mg tablets,Indoramin,,50 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1164,bh2..,Phenoxybenzamine Hydrochloride,PHENOXYBENZAMINE HYDROCHLORIDE [CARDIOVASCULAR USE],Phenoxybenzamine Hydrochloride,,,Alpha-Adrenoceptor Blocking Drugs,False,False
1165,bh21.,Dibenyline,DIBENYLINE [CVS] 10mg capsules,Phenoxybenzamine Hydrochloride,,10 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1166,bh22.,Dibenyline,DIBENYLINE 100mg/2mL injection,Phenoxybenzamine Hydrochloride,,100 mg/2 ml,Alpha-Adrenoceptor Blocking Drugs,False,False
1167,bh31.,Rogitine,*ROGITINE 10mg/1mL injection,Phentolamine Mesilate,,10 mg/1 ml,Alpha-Adrenoceptor Blocking Drugs,False,False
1168,bh32.,Rogitine,*ROGITINE 50mg/5mL injection,Phentolamine Mesilate,,50 mg/5 ml,Alpha-Adrenoceptor Blocking Drugs,False,False
1169,bh4..,Prazosin Hydrochloride,PRAZOSIN HYDROCHLORIDE,Prazosin Hydrochloride,,,Alpha-Adrenoceptor Blocking Drugs,False,False
1170,bh41.,Hypovase,HYPOVASE 500micrograms tablets,Prazosin Hydrochloride,,,Alpha-Adrenoceptor Blocking Drugs,False,False
1171,bh42.,Hypovase,HYPOVASE 1mg tablets,Prazosin Hydrochloride,,1 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1172,bh43.,Hypovase,*HYPOVASE 2mg tablets,Prazosin Hydrochloride,,2 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1173,bh44.,Hypovase,*HYPOVASE 5mg tablets,Prazosin Hydrochloride,,5 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1174,bh45.,Hypovase,HYPOVASE BD STARTER PACK tablets,Prazosin Hydrochloride,,,Alpha-Adrenoceptor Blocking Drugs,False,False
1175,bh46.,Alphavase,ALPHAVASE 500micrograms tablets,Prazosin Hydrochloride,,,Alpha-Adrenoceptor Blocking Drugs,False,False
1176,bh47.,Alphavase,*ALPHAVASE 1mg tablets,Prazosin Hydrochloride,,1 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1177,bh48.,Alphavase,*ALPHAVASE 2mg tablets,Prazosin Hydrochloride,,2 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1178,bh49.,Alphavase,*ALPHAVASE 5mg tablets,Prazosin Hydrochloride,,5 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1179,bh4A.,Kentovace,KENTOVACE 500micrograms tablets,Prazosin Hydrochloride,,,Alpha-Adrenoceptor Blocking Drugs,False,False
1180,bh4B.,Kentovace,KENTOVACE 1mg tablets,Prazosin Hydrochloride,,1 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1181,bh4C.,Kentovace,KENTOVACE 2mg tablets,Prazosin Hydrochloride,,2 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1182,bh4D.,Kentovace,KENTOVACE 5mg tablets,Prazosin Hydrochloride,,5 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1183,bh4v.,Prazosin Hydrochloride,PRAZOSIN HYDROCHLORIDE STARTER PACK 500micrograms+1mg tablets,Prazosin Hydrochloride,,1 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1184,bh4x.,Prazosin Hydrochloride,PRAZOSIN HYDROCHLORIDE 1mg tablets,Prazosin Hydrochloride,,1 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1185,bh4y.,Prazosin Hydrochloride,PRAZOSIN HYDROCHLORIDE 2mg tablets,Prazosin Hydrochloride,,2 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1186,bh4z.,Prazosin Hydrochloride,PRAZOSIN HYDROCHLORIDE 5mg tablets,Prazosin Hydrochloride,,5 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1187,bh5..,Terazosin Hydrochloride,TERAZOSIN HYDROCHLORIDE,Terazosin Hydrochloride,,,Alpha-Adrenoceptor Blocking Drugs,False,False
1188,bh51.,Hytrin,HYTRIN 2mg tablets,Terazosin Hydrochloride,,2 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1189,bh52.,Hytrin,HYTRIN 5mg tablets,Terazosin Hydrochloride,,5 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1190,bh53.,Hytrin,HYTRIN 10mg tablets,Terazosin Hydrochloride,,10 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1191,bh54.,Hytrin,HYTRIN STARTER PACK tablets,Terazosin Hydrochloride,,,Alpha-Adrenoceptor Blocking Drugs,False,False
1192,bh57.,Hytrin,HYTRIN 1mg tablets,Terazosin Hydrochloride,,1 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1193,bh6E.,Slocinx,SLOCINX XL 4mg m/r tablets,Doxazosin Mesilate,,4 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1194,bh6G.,Oxandosin,OXANDOSIN XL 4mg m/r tablets,Doxazosin Mesilate,,4 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1195,bh6H.,Raporsin,RAPORSIN XL 4mg m/r tablets,Doxazosin Mesilate,,4 mg,Alpha-Adrenoceptor Blocking Drugs,False,False
1196,bi1..,Captopril,CAPTOPRIL,Captopril,,,Angiotensin-Converting Enzyme Inhibitors,False,False
1197,bi11.,Acepril,ACEPRIL 12.5mg tablets,Captopril,,12.5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1198,bi12.,Acepril,ACEPRIL 25mg tablets,Captopril,,25 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1199,bi13.,Acepril,ACEPRIL 25mg tablets x56,Captopril,,25 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1200,bi14.,Acepril,ACEPRIL 50mg tablets,Captopril,,50 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1201,bi15.,Acepril,ACEPRIL 50mg tablets x56,Captopril,,50 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1202,bi16.,Capoten,*CAPOTEN 12.5mg tablets,Captopril,,12.5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1203,bi17.,Capoten,CAPOTEN 25mg tablets,Captopril,,25 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1204,bi18.,Capoten,CAPOTEN 25mg tablets x56,Captopril,,25 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1205,bi19.,Capoten,CAPOTEN 50mg tablets,Captopril,,50 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1206,bi1a.,Capoten,CAPOTEN 50mg tablets x56,Captopril,,50 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1207,bi1b.,Acezide,ACEZIDE 50mg tablets x56,Co-Zidocapt,,50 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1208,bi1c.,Capozide,*CAPOZIDE 50mg tablets x28,Co-Zidocapt,,50 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1209,bi1d.,Capozide,*CAPOZIDE LS 25mg tabletsx28CP,Co-Zidocapt,,25 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1210,bi1D.,Capto-Co,*CAPTO-CO 25mg/12.5mg tablets,Co-Zidocapt,,25 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1211,bi1e.,Captopril,CAPTOPRIL+HYDROCHLOROTHIAZIDE 25mg/12.5mg tablets,Captopril,,25 mg,Angiotensin-Converting Enzyme Inhibitors,False,True
1212,bi1E.,Capto-Co,*CAPTO-CO 50mg/25mg tablets,Co-Zidocapt,,50 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1213,bi1f.,Captopril,CAPTOPRIL+HYDROCHLOROTHIAZIDE 50mg/25mg tablets,Captopril,,50 mg,Angiotensin-Converting Enzyme Inhibitors,False,True
1214,bi1F.,Co-Zidocapt,CO-ZIDOCAPT 25mg/12.5mg tablet,Co-Zidocapt,,25 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1215,bi1g.,Ecopace,ECOPACE 12.5mg tablets,Captopril,,12.5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1216,bi1G.,Co-Zidocapt,*CO-ZIDOCAPT 50mg/25mg tablets,Co-Zidocapt,,50 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1217,bi1h.,Ecopace,ECOPACE 25mg tablets,Captopril,,25 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1218,bi1H.,Noyada,NOYADA 5mg/5mL oral solution,Captopril,,5 mg/5 ml,Angiotensin-Converting Enzyme Inhibitors,False,False
1219,bi1i.,Ecopace,ECOPACE 50mg tablets,Captopril,,50 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1220,bi1I.,Captopril,CAPTOPRIL 5mg/5mL oral solution,Captopril,,5 mg/5 ml,Angiotensin-Converting Enzyme Inhibitors,False,False
1221,bi1j.,Kaplon,*KAPLON 12.5mg tablets,Captopril,,12.5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1222,bi1J.,Noyada,NOYADA 25mg/5mL oral solution,Captopril,,25 mg/5 ml,Angiotensin-Converting Enzyme Inhibitors,False,False
1223,bi1k.,Kaplon,*KAPLON 25mg tablets,Captopril,,25 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1224,bi1K.,Captopril,CAPTOPRIL 25mg/5mL oral solution,Captopril,,25 mg/5 ml,Angiotensin-Converting Enzyme Inhibitors,False,False
1225,bi1l.,Kaplon,*KAPLON 50mg tablets,Captopril,,50 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1226,bi1m.,Hyteneze,*HYTENEZE 12.5 tablets,Captopril,5.0,,Angiotensin-Converting Enzyme Inhibitors,False,False
1227,bi1n.,Hyteneze,*HYTENEZE 25 tablets,Captopril,25.0,,Angiotensin-Converting Enzyme Inhibitors,False,False
1228,bi1o.,Hyteneze,*HYTENEZE 50 tablets,Captopril,50.0,,Angiotensin-Converting Enzyme Inhibitors,False,False
1229,bi1p.,Tensopril,*TENSOPRIL 12.5mg tablets,Captopril,,12.5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1230,bi1q.,Tensopril,*TENSOPRIL 25mg tablets,Captopril,,25 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1231,bi1r.,Tensopril,*TENSOPRIL 50mg tablets,Captopril,,50 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1232,bi1s.,Capozide,CAPOZIDE 50mg/25mg tablets,Co-Zidocapt,,50 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1233,bi1v.,Captopril,CAPTOPRIL 12.5mg tablets,Captopril,,12.5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1234,bi1w.,Captopril,CAPTOPRIL 25mg tablets,Captopril,,25 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1235,bi1x.,Captopril,CAPTOPRIL 25mg tablets x56,Captopril,,25 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1236,bi1y.,Captopril,CAPTOPRIL 50mg tablets x56,Captopril,,50 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1237,bi1z.,Captopril,CAPTOPRIL 50mg tablets,Captopril,,50 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1238,bi2..,Enalapril Maleate,ENALAPRIL MALEATE,Enalapril Maleate,,,Angiotensin-Converting Enzyme Inhibitors,False,False
1239,bi21.,Innovace,INNOVACE 2.5mg tablets,Enalapril Maleate,,2.5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1240,bi22.,Innovace,INNOVACE 5mg tablets,Enalapril Maleate,,5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1241,bi23.,Innovace,INNOVACE 5mg tablets x28,Enalapril Maleate,,5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1242,bi24.,Innovace,INNOVACE 10mg tablets,Enalapril Maleate,,10 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1243,bi25.,Innovace,INNOVACE 10mg tablets x28,Enalapril Maleate,,10 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1244,bi26.,Innovace,INNOVACE 20mg tablets,Enalapril Maleate,,20 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1245,bi27.,Innovace,INNOVACE 20mg tablets x28,Enalapril Maleate,,20 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1246,bi28.,Innozide,INNOZIDE 20/12.5mg tablets,Enalapril Maleate,,12.5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1247,bi29.,Innovace,INNOVACE tablets titration pack,Enalapril Maleate,,,Angiotensin-Converting Enzyme Inhibitors,False,False
1248,bi2a.,Enalapril Maleate,ENALAPRIL MALEATE tablets titration pack,Enalapril Maleate,,,Angiotensin-Converting Enzyme Inhibitors,False,False
1249,bi2A.,Enalapril Maleate,*ENALAPRIL MALEATE 2.5mg wafer,Enalapril Maleate,,2.5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1250,bi2b.,Enalapril Maleate,ENALAPRIL MALEATE+HYDROCHLOROTHIAZIDE 20mg/12.5mg tablets,Enalapril Maleate,,20 mg,Angiotensin-Converting Enzyme Inhibitors,False,True
1251,bi2B.,Enalapril Maleate,*ENALAPRIL MALEATE 5mg wafer,Enalapril Maleate,,5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1252,bi2C.,Enalapril Maleate,*ENALAPRIL MALEATE 10mg wafer,Enalapril Maleate,,10 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1253,bi2D.,Enalapril Maleate,*ENALAPRIL MALEATE 20mg wafer,Enalapril Maleate,,20 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1254,bi2E.,Innovace,*INNOVACE MELT 2.5mg wafer,Enalapril Maleate,,2.5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1255,bi2F.,Innovace,*INNOVACE MELT 5mg wafer,Enalapril Maleate,,5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1256,bi2G.,Innovace,*INNOVACE MELT 10mg wafer,Enalapril Maleate,,10 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1257,bi2H.,Innovace,*INNOVACE MELT 20mg wafer,Enalapril Maleate,,20 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1258,bi2J.,Pralenal,*PRALENAL 2.5mg tablets,Enalapril Maleate,,2.5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1259,bi2K.,Pralenal,*PRALENAL 5mg tablets,Enalapril Maleate,,5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1260,bi2L.,Pralenal,*PRALENAL 10mg tablets,Enalapril Maleate,,10 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1261,bi2M.,Pralenal,*PRALENAL 20mg tablets,Enalapril Maleate,,20 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1262,bi2t.,Enalapril Maleate,ENALAPRIL MALEATE 2.5mg tablets,Enalapril Maleate,,2.5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1263,bi2u.,Enalapril Maleate,ENALAPRIL MALEATE 5mg tablets,Enalapril Maleate,,5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1264,bi2v.,Enalapril Maleate,ENALAPRIL MALEATE 5mg tablets x28,Enalapril Maleate,,5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1265,bi2w.,Enalapril Maleate,ENALAPRIL MALEATE 10mg tablets,Enalapril Maleate,,10 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1266,bi2x.,Enalapril Maleate,ENALAPRIL MALEATE 10mg tablets x28,Enalapril Maleate,,10 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1267,bi2y.,Enalapril Maleate,ENALAPRIL MALEATE 20mg tablets,Enalapril Maleate,,20 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1268,bi2z.,Enalapril Maleate,ENALAPRIL MALEATE 20mg tablets x28,Enalapril Maleate,,20 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1269,bi3..,Lisinopril,LISINOPRIL,Lisinopril,,,Angiotensin-Converting Enzyme Inhibitors,False,False
1270,bi31.,Lisinopril,LISINOPRIL 2.5mg tablets,Lisinopril,,2.5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1271,bi32.,Lisinopril,LISINOPRIL 5mg tablets,Lisinopril,,5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1272,bi33.,Lisinopril,LISINOPRIL 10mg tablets,Lisinopril,,10 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1273,bi34.,Lisinopril,LISINOPRIL 20mg tablets,Lisinopril,,20 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1274,bi35.,Carace,*CARACE 2.5mg tablets,Lisinopril,,2.5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1275,bi36.,Carace,*CARACE 5mg tablets 28CP,Lisinopril,,5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1276,bi37.,Carace,*CARACE 5mg tablets,Lisinopril,,5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1277,bi38.,Carace,*CARACE 10mg tablets 28CP,Lisinopril,,10 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1278,bi39.,Carace,*CARACE 10mg tablets,Lisinopril,,10 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1279,bi3a.,Carace,*CARACE 20mg tablets 28CP,Lisinopril,,20 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1280,bi3b.,Carace,*CARACE 20mg tablets,Lisinopril,,20 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1281,bi3c.,Zestril,*ZESTRIL 2.5mg tablets 28CP,Lisinopril,,2.5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1282,bi3d.,Zestril,*ZESTRIL 2.5mg tablets,Lisinopril,,2.5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1283,bi3e.,Zestril,ZESTRIL 5mg tablets 28CP,Lisinopril,,5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1284,bi3f.,Zestril,ZESTRIL 5mg tablets,Lisinopril,,5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1285,bi3g.,Zestril,ZESTRIL 10mg tablets 28CP,Lisinopril,,10 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1286,bi3h.,Zestril,ZESTRIL 10mg tablets,Lisinopril,,10 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1287,bi3i.,Zestril,ZESTRIL 20mg tablets 28CP,Lisinopril,,20 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1288,bi3j.,Zestril,ZESTRIL 20mg tablets,Lisinopril,,20 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1289,bi3k.,Carace,CARACE 20 PLUS tablets,Lisinopril,,,Angiotensin-Converting Enzyme Inhibitors,False,False
1290,bi3l.,Carace,*CARACE 10 PLUS tablets,Lisinopril,,,Angiotensin-Converting Enzyme Inhibitors,False,False
1291,bi3m.,Zestoretic,*ZESTORETIC tablets 28CP,Lisinopril,,,Angiotensin-Converting Enzyme Inhibitors,False,False
1292,bi3n.,Zestoretic,ZESTORETIC 20/12.5mg tablets,Lisinopril,,12.5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1293,bi3p.,Lisinopril,LISINOPRIL+HYDROCHLOROTHIAZIDE 20mg/12.5mg tablets,Lisinopril,,20 mg,Angiotensin-Converting Enzyme Inhibitors,False,True
1294,bi3q.,Zestril,*ZESTRIL 2.5mg starter pack,Lisinopril,,2.5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1295,bi3r.,Lisinopril,LISINOPRIL 2.5mg tablets starter pack,Lisinopril,,2.5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1296,bi3s.,Zestoretic,ZESTORETIC 10/12.5mg tablets,Lisinopril,,12.5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1297,bi3t.,Lisinopril,LISINOPRIL+HYDROCHLOROTHIAZIDE 10mg/12.5mg tablets,Lisinopril,,10 mg,Angiotensin-Converting Enzyme Inhibitors,False,True
1298,bi3u.,Caralpha,*CARALPHA 10/12.5mg tablets,Lisinopril,,12.5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1299,bi3v.,Caralpha,*CARALPHA 20/12.5mg tablets,Lisinopril,,12.5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1300,bi3w.,Lisicostad,LISICOSTAD HCT 20/12.5mg tablets,Lisinopril,,12.5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1301,bi3x.,Lisicostad,LISICOSTAD HCT 10/12.5mg tablets,Lisinopril,,12.5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1302,bi3y.,Lisinopril,LISINOPRIL 1mg/mL oral solution,Lisinopril,,1 mg/mL,Angiotensin-Converting Enzyme Inhibitors,False,False
1303,bi44.,Accupro,ACCUPRO 5mg tablets 28CP,Quinapril Hydrochloride,,5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1304,bi45.,Accupro,ACCUPRO 10mg tablets 28CP,Quinapril Hydrochloride,,10 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1305,bi46.,Accupro,ACCUPRO 20mg tablets 28CP,Quinapril Hydrochloride,,20 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1306,bi47.,Accuretic,ACCURETIC tablets,Quinapril Hydrochloride,,,Angiotensin-Converting Enzyme Inhibitors,False,False
1307,bi49.,Accupro,ACCUPRO 40mg tablets,Quinapril Hydrochloride,,40 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1308,bi4B.,Quinil,QUINIL 5mg tablets,Quinapril Hydrochloride,,5 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1309,bi4C.,Quinil,QUINIL 10mg tablets,Quinapril Hydrochloride,,10 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1310,bi4D.,Quinil,QUINIL 20mg tablets,Quinapril Hydrochloride,,20 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1311,bi4E.,Quinil,QUINIL 40mg tablets,Quinapril Hydrochloride,,40 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
1312,bi5..,Perindopril,PERINDOPRIL ERBUMINE,Perindopril,,,Angiotensin-Converting Enzyme Inhibitors,False,False
1313,bi51.,Perindopril,PERINDOPRIL ERBUMINE 2mg tablets,Perindopril,,2 mg,Angiotensin-Converting Enzyme Inhibitors,False,False
